campaign_name_std,adset_name_std,ad_name_std,ad_id,effective_status,created_dt,impressions_std,clicks_std,spend_std,purchase_std,cpp_std,lpv_inc,custom_event_inc,inc_initiate_checkout,inc_purchase,ctr,connect_rate,bounce_rate,cost_per_checkout,cac,performance_score,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,run_at
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL171_TIAGOABRAVANELSEV6_VAR6_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANELSET_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480750670,PAUSED,2025-12-08 13:37:19-03:00,9739,330,350.58,2.0,175.29,83.0,50.0,13.0,2.0,0.03388438238012116,0.6335877862595419,0.6024096385542169,26.967692307692307,175.29,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL197_BRUNAHAURINI_VAR3_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999480760670,ACTIVE,2025-12-08 13:37:33-03:00,79136,2416,2201.11,3.0,733.7033333333334,864.0,198.0,56.0,3.0,0.030529720986655885,0.7111111111111111,0.22916666666666666,39.30553571428572,733.7033333333334,1.71,0.9332993335633989,1.4836945700669197,0.31574381560458564,0.35403457843908187,6.913227702326013,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T135_VOY_WL_WTH_BETABOECHATJUL1_V3,120240999480770670,ACTIVE,2025-12-08 13:37:29-03:00,406302,8456,7740.22,16.0,483.76375,2427.0,516.0,158.0,16.0,0.020812105281293226,0.5784080076263107,0.2126081582200247,48.98873417721519,483.76375,4.51,0.9332993335633989,1.4836945700669197,0.31574381560458564,0.35403457843908187,6.913227702326013,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T30_VOY_WL_ Wht_ThiagoAbravanel_JUL1_v5,120240999480780670,PAUSED,2025-12-08 13:37:27-03:00,119444,5763,2921.15,5.0,584.23,710.0,246.0,68.0,5.0,0.04824855162251766,0.5508145849495734,0.3464788732394366,42.95808823529412,584.23,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL133_WTH_VAR1_July_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999480790670,PAUSED,2025-12-08 13:37:31-03:00,685,44,38.38,0.0,inf,10.0,4.0,0.0,0.0,0.06423357664233577,0.4,0.4,0.0,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL32_TenteiEmagrecer_VAR4_July_BR_VID_FB_PartnershipAd_ContentCreator_TiagoAbravanel_Produced_Support_NA_Emotional_SpecificValueProp_Affordability_ImprovedQualityOfLife_UGC-Influencer,120240999480800670,PAUSED,2025-12-08 13:37:24-03:00,315489,14973,5394.44,11.0,490.40363636363634,2247.0,471.0,121.0,11.0,0.047459657864458035,0.5328432534977472,0.2096128170894526,44.582148760330575,490.40363636363634,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL290_TIAGOABRAVANEL_VAR2_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480810670,PAUSED,2025-12-08 13:37:22-03:00,50267,470,1470.83,1.0,1470.83,152.0,78.0,23.0,1.0,0.009350070622873853,0.7169811320754716,0.5131578947368421,63.9491304347826,1470.83,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL291_TIAGOABRAVANEL_VAR3_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480820670,PAUSED,2025-12-08 13:37:22-03:00,33632,227,1077.29,0.0,inf,87.0,52.0,15.0,0.0,0.006749524262607041,0.6397058823529411,0.5977011494252874,71.81933333333333,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL292_TIAGOABRAVANEL_VAR4_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480830670,PAUSED,2025-12-08 13:37:19-03:00,377,3,12.03,0.0,inf,0.0,1.0,0.0,0.0,0.007957559681697613,0.0,0.0,0.0,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL201_PAMFRISONOCV4_VAR4_October_BR_VID_FB_Normal_ContentCreator_PAMFRISONOCT_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480840670,PAUSED,2025-12-08 13:37:24-03:00,23203,508,945.86,1.0,945.86,183.0,30.0,10.0,1.0,0.02189372063957247,0.7065637065637066,0.16393442622950818,94.586,945.86,,,,,,,2026-01-04T23-04-29Z
